object,field,RA,DEC,radius_aper(pixel),uJava,F378,F395,F410,F430,gSDSS,F515,rSDSS,F660,iSDSS,F861,zSDSS,e_uJava,e_F378,e_F395,e_F410,e_F430,e_gSDSS,e_F515,e_rSDSS,e_F660,e_iSDSS,e_F861,e_zSDSS
[RZ2005] 117,MC0094,15.03125,-71.876114,29.999999999999996,15.717241988581986,15.62302471854452,15.491747747535893,15.306962689187074,15.294871365334348,15.113004085547852,15.041044734684396,14.794824063291998,14.746030789501944,14.634232424979157,14.583561382917564,14.580107473680428,0.15717241988581987,0.1562302471854452,0.15491747747535894,0.15306962689187073,0.15294871365334348,0.15113004085547851,0.15041044734684397,0.14794824063291998,0.14746030789501943,0.14634232424979157,0.14583561382917565,0.1458010747368043
[RZ2005] 130,MC0094,15.387083,-72.20472,29.999999999999996,15.794422153688142,15.634976440382282,15.477678259078484,15.390887715757652,15.440504842738045,15.434445909590389,15.46475941633203,15.513090318681996,15.576342967043981,15.666744320528462,15.85325953694437,15.916250319566736,0.15794422153688142,0.1563497644038228,0.15477678259078484,0.1539088771575765,0.15440504842738045,0.15434445909590389,0.1546475941633203,0.15513090318681996,0.15576342967043982,0.1566674432052846,0.1585325953694437,0.15916250319566735
[RZ2005] 130,MC0095,15.387083,-72.20472,29.999999999999996,15.890096795947075,15.759557220307556,15.554078025035153,15.4860141128033,15.50379322525275,15.53254294328352,15.612251509415955,15.63658772819183,15.661281093972113,15.8154840003757,15.905600916149083,16.058446386762608,0.15890096795947076,0.15759557220307557,0.15554078025035153,0.154860141128033,0.1550379322525275,0.1553254294328352,0.15612251509415956,0.1563658772819183,0.15661281093972113,0.15815484000375699,0.15905600916149085,0.1605844638676261
[RZ2005] 139,MC0115,15.65875,-73.38167,25.0,15.817366880860947,15.350819050484223,15.10255087633839,14.977705562190312,15.032401885049254,15.001622972886075,15.023505153585734,15.083852973909472,15.174888670516928,15.253940346040249,15.390883133492785,15.401045546477572,0.15817366880860947,0.15350819050484224,0.1510255087633839,0.14977705562190313,0.15032401885049254,0.15001622972886075,0.15023505153585734,0.15083852973909473,0.15174888670516928,0.15253940346040248,0.15390883133492786,0.15401045546477574
[RZ2005] 191,MC0095,18.180834,-72.810555,45.0,16.467941551823312,16.132079620273252,15.814651823482318,15.565421854454323,15.537238413672547,15.585627935073552,15.596541869102909,15.452852024985642,15.583920042579198,15.494275991583201,15.600542268644439,15.676091029305065,0.16467941551823312,0.1613207962027325,0.15814651823482317,0.15565421854454323,0.15537238413672547,0.1558562793507355,0.1559654186910291,0.15452852024985642,0.155839200425792,0.154942759915832,0.1560054226864444,0.15676091029305064
[RZ2005] 191,MC0116,18.180834,-72.810555,45.0,16.362004708071993,16.07938650328571,15.70676417904524,15.602346990504753,15.59929346995982,15.502871290770873,15.556294946921502,15.404223514868473,15.484340418917196,15.479731843119936,15.510516722111753,15.742417493393408,0.16362004708071992,0.16079386503285711,0.1570676417904524,0.15602346990504753,0.1559929346995982,0.15502871290770873,0.15556294946921503,0.15404223514868473,0.15484340418917195,0.15479731843119937,0.15510516722111753,0.15742417493393407
[RZ2005] 20,MC0114,9.611667,-73.85222,40.0,17.023807872325115,16.545753975407784,16.289047117720877,15.968800388173527,15.843883894539589,15.4790436909883,15.362803662045245,14.947076490937608,14.92090728330217,14.68816305895526,14.699495285599648,14.621417401171191,0.17023807872325114,0.16545753975407784,0.16289047117720876,0.15968800388173526,0.1584388389453959,0.154790436909883,0.15362803662045246,0.14947076490937608,0.1492090728330217,0.1468816305895526,0.14699495285599648,0.1462141740117119
[RZ2005] 61,MC0094,12.625417,-72.95111,5.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
[RZ2005] 61,MC0115,12.625417,-72.95111,20.0,17.40391737136893,17.07073318826315,16.77749724086738,16.631078880820326,16.683037078144586,16.406951997123116,16.426240650134506,16.32846985416422,16.47873139247852,16.271434338248923,16.520745225791153,16.478965464264046,0.1740391737136893,0.1707073318826315,0.1677749724086738,0.16631078880820327,0.16683037078144586,0.16406951997123118,0.16426240650134508,0.16328469854164218,0.16478731392478518,0.16271434338248925,0.16520745225791153,0.16478965464264048
[RZ2005] 82,MC0094,13.288333,-71.99528,29.999999999999996,16.613613598239617,16.294334093015927,16.12996089993028,15.6882610872909,15.544236690740359,15.092738157571949,14.929048646633902,14.470313839788805,14.378980848726174,14.152345432927039,14.061531049450616,14.006677191460282,0.16613613598239618,0.16294334093015928,0.1612996089993028,0.156882610872909,0.1554423669074036,0.1509273815757195,0.14929048646633902,0.14470313839788804,0.14378980848726175,0.14152345432927038,0.14061531049450618,0.14006677191460282
[RZ2005] 92,MC0094,13.820417,-71.842224,35.0,16.582366197883218,16.23112948924002,16.034695517970977,15.742079595639177,15.670878387196662,15.339717820853926,15.335769271872906,14.865337025816299,14.804115681984019,14.613626809909135,14.560961770665239,14.531669836125383,0.1658236619788322,0.16231129489240018,0.1603469551797098,0.15742079595639177,0.15670878387196663,0.15339717820853926,0.15335769271872907,0.148653370258163,0.1480411568198402,0.14613626809909136,0.1456096177066524,0.14531669836125383
NoName_61,MC0115,13.88125,-73.94334,20.0,16.82503586487754,16.57471685002103,16.39016841423273,16.163376706602094,16.16542183904874,15.949898281280696,15.87454210781295,15.544324608623723,15.511831756400959,15.343386288295218,15.28986162994805,15.235430680235762,0.1682503586487754,0.1657471685002103,0.16390168414232728,0.16163376706602095,0.1616542183904874,0.15949898281280697,0.1587454210781295,0.15544324608623725,0.1551183175640096,0.1534338628829522,0.1528986162994805,0.15235430680235762
NoName_64,MC0115,14.674583,-73.56416,14.999999999999998,17.52446666956148,17.263066330435443,17.289263926304162,16.94416401392964,16.782377485183954,16.575930011381082,16.457118253545968,16.248469211868365,16.199357239867698,16.12350324443076,16.18677463054736,16.094633731198705,0.1752446666956148,0.17263066330435442,0.17289263926304163,0.1694416401392964,0.16782377485183955,0.16575930011381082,0.1645711825354597,0.16248469211868366,0.16199357239867698,0.16123503244430762,0.16186774630547363,0.16094633731198704
NoName_71,MC0115,16.73125,-73.22972,20.0,25.728475003017174,nan,nan,nan,23.07286618061077,nan,nan,nan,nan,nan,nan,nan,0.25728475003017176,nan,nan,nan,0.2307286618061077,nan,nan,nan,nan,nan,nan,nan
NoName_72,MC0116,16.73125,-73.22972,20.0,16.796746501301847,16.211623953005212,15.939720137288276,15.682048104287635,15.680678165234823,15.604691890722648,15.565496955068319,15.490699274990218,15.548668996761267,15.496780928582918,15.527778115494325,15.54421816724449,0.16796746501301849,0.16211623953005214,0.15939720137288277,0.15682048104287635,0.15680678165234824,0.1560469189072265,0.1556549695506832,0.1549069927499022,0.15548668996761267,0.15496780928582918,0.15527778115494326,0.1554421816724449
OGLE-CL SMC 132,MC0115,15.555417,-72.96639,40.0,15.803951391851413,15.302340499633488,15.149446144503514,14.82728367273795,14.745426427004222,14.532868213249253,14.484867474697673,14.17614818498306,14.128925500144325,14.06672645392892,14.053085777426631,14.031206376813028,0.15803951391851415,0.15302340499633488,0.15149446144503514,0.1482728367273795,0.14745426427004224,0.14532868213249253,0.14484867474697674,0.1417614818498306,0.14128925500144326,0.1406672645392892,0.1405308577742663,0.1403120637681303
OGLE-CL SMC 173,MC0114,10.550417,-73.26722,14.999999999999998,19.65724240925042,19.74015341354958,20.068878458644523,18.210069741595355,17.996113314783326,17.074219221013937,16.906533542941652,16.332207130687905,16.333068301319805,15.949753559022376,15.93202213415042,15.851207718419477,0.1965724240925042,0.19740153413549583,0.20068878458644523,0.18210069741595356,0.17996113314783327,0.17074219221013937,0.1690653354294165,0.16332207130687906,0.16333068301319806,0.15949753559022375,0.1593202213415042,0.15851207718419477
OGLE-CL SMC 180,MC0114,11.345833,-72.92861,14.999999999999998,18.121593002352604,17.721147352481232,17.59526740109949,17.184227818326825,17.020945347873404,16.81967032682263,16.80302977100311,16.54405458444428,16.663250217567164,16.455706822942716,16.61228980947586,16.53152473003529,0.18121593002352604,0.1772114735248123,0.1759526740109949,0.17184227818326825,0.17020945347873404,0.1681967032682263,0.1680302977100311,0.1654405458444428,0.16663250217567163,0.16455706822942717,0.1661228980947586,0.1653152473003529
OGLE-CL SMC 192,MC0115,12.107917,-73.00667,20.0,16.629130971148825,16.216358643501152,16.137856052953996,15.887019136886275,15.850221217824833,15.648865552144438,15.575196664506533,15.394403711385504,15.369295949938795,15.38827541447569,15.422593543684002,15.358473320400124,0.16629130971148826,0.16216358643501153,0.16137856052953997,0.15887019136886277,0.15850221217824834,0.1564886555214444,0.15575196664506533,0.15394403711385504,0.15369295949938797,0.1538827541447569,0.15422593543684002,0.15358473320400123
OGLE-CL SMC 199,MC0115,12.5625,-73.05417,14.999999999999998,16.83959207114822,16.520629730410278,16.47724989352761,16.27611583431584,16.28228600726273,16.027514947697743,15.992120002712937,15.734312770418931,15.726829352885762,15.613608117756735,15.61311170318305,15.569457763325554,0.1683959207114822,0.16520629730410277,0.1647724989352761,0.16276115834315838,0.1628228600726273,0.16027514947697744,0.15992120002712937,0.15734312770418932,0.15726829352885763,0.15613608117756736,0.1561311170318305,0.15569457763325553
OGLE-CL SMC 220,MC0094,13.80875,-72.60111,20.0,16.775989424853044,16.42879247490121,16.17470801715266,15.823534049093048,15.760664357173884,15.453064907981526,15.320979615293108,14.987577979561742,14.938857790157769,14.761982848406031,14.702622797858528,14.658988987752021,0.16775989424853044,0.1642879247490121,0.1617470801715266,0.1582353404909305,0.15760664357173884,0.15453064907981526,0.1532097961529311,0.14987577979561742,0.1493885779015777,0.14761982848406033,0.14702622797858528,0.14658988987752022
OGLE-CL SMC 238,MC0095,16.967916,-72.53389,20.0,16.159623228518043,15.929888570162458,15.643801044970342,15.502758768903625,15.494883529626648,15.521442497919502,15.540419197602766,15.565628686174605,15.645342194049576,15.61058474632224,15.685434056182785,15.691759140596487,0.16159623228518044,0.1592988857016246,0.15643801044970343,0.15502758768903627,0.1549488352962665,0.15521442497919502,0.15540419197602767,0.15565628686174607,0.15645342194049577,0.1561058474632224,0.15685434056182787,0.15691759140596487
OGLE-CL SMC 53,MC0115,12.327083,-73.21167,55.00000000000001,13.7611421350299,13.53811562340832,13.507690994104712,13.359670443453968,13.384365244391962,13.306125150660328,13.267906914596033,13.1739581833522,13.125270896900926,13.221123169458748,13.275508619453301,13.242170897341232,0.137611421350299,0.1353811562340832,0.13507690994104712,0.1335967044345397,0.13384365244391963,0.13306125150660328,0.13267906914596034,0.131739581833522,0.13125270896900926,0.13221123169458748,0.13275508619453302,0.13242170897341232
OGLE-CL SMC 55,MC0115,12.34,-73.18389,35.0,15.296065006372118,15.150000332866213,15.008147822121384,14.82881368246266,14.76021982121284,14.590703072224581,14.503804490938613,14.214891724070718,14.276193429074965,14.047110259975005,14.011843570855419,13.97753005827988,0.15296065006372117,0.15150000332866215,0.15008147822121384,0.1482881368246266,0.1476021982121284,0.1459070307222458,0.14503804490938613,0.1421489172407072,0.14276193429074965,0.14047110259975004,0.1401184357085542,0.1397753005827988
OGLE-CL SMC 6,MC0114,9.889167,-73.17694,45.0,16.044564990052102,15.63691476334704,15.544910025220013,15.328328554785658,15.277685788591162,14.974072420085802,14.915254152530224,14.54937786842333,14.48901975970972,14.288437464060818,14.271011480660107,14.188294217033583,0.16044564990052101,0.1563691476334704,0.15544910025220013,0.15328328554785658,0.15277685788591164,0.14974072420085802,0.14915254152530225,0.1454937786842333,0.1448901975970972,0.14288437464060819,0.14271011480660106,0.14188294217033584
OGLE-CL SMC 65,MC0115,12.729167,-73.0575,40.0,15.148167589799282,14.651988126933041,14.960371068428092,14.70290800813158,14.684014436754174,14.412683445132673,14.380076527705977,14.062965360124338,13.892402514553376,13.95518367556766,13.953001304511183,13.896966605928373,0.15148167589799283,0.1465198812693304,0.1496037106842809,0.1470290800813158,0.14684014436754175,0.14412683445132674,0.1438007652770598,0.14062965360124338,0.13892402514553376,0.13955183675567662,0.13953001304511184,0.13896966605928374
[RZ2005] 201,MC0116,18.96625,-73.346664,35.0,11.53326713369782,11.542139585293366,11.590757531912363,11.570669833436272,11.63443765936703,11.819874083307244,11.880427723692542,12.185619237310178,12.299414389446685,12.5108349292382,12.712323653022418,12.75921251887285,0.1153326713369782,0.11542139585293366,0.11590757531912363,0.11570669833436271,0.1163443765936703,0.11819874083307244,0.11880427723692542,0.12185619237310177,0.12299414389446685,0.12510834929238202,0.12712323653022417,0.1275921251887285
Sk158,MC0116,18.9725,-73.31861,40.0,12.056195029506037,12.056808909366747,12.138672928973987,12.122378818673274,12.180429537656167,12.337740834649503,12.392118423853487,12.655156365088882,12.787560380022015,12.95374727766057,13.155587493176865,13.200041089416473,0.12056195029506038,0.12056808909366748,0.12138672928973987,0.12122378818673275,0.12180429537656168,0.12337740834649503,0.12392118423853488,0.12655156365088882,0.12787560380022014,0.1295374727766057,0.13155587493176865,0.13200041089416473
[PIR2016] VMC12,MC0114,12.138333,-73.345,29.999999999999996,nan,nan,23.07660201248333,23.697628031837223,nan,nan,nan,nan,nan,23.512013316280424,25.433452817855677,22.919315303090823,nan,nan,0.23076602012483333,0.23697628031837223,nan,nan,nan,nan,nan,0.23512013316280425,0.2543345281785568,0.22919315303090823
[PIR2016] VMC12,MC0115,12.138333,-73.345,29.999999999999996,17.331231839284083,16.83322183835547,16.696370644201515,16.15438454608582,15.96299478454224,15.485414011402048,15.43949808565198,15.064368525232258,15.365713421804909,14.864309840840868,14.791064362198064,14.843301074295862,0.17331231839284084,0.1683322183835547,0.16696370644201516,0.16154384546085818,0.1596299478454224,0.1548541401140205,0.15439498085651981,0.15064368525232258,0.15365713421804908,0.14864309840840867,0.14791064362198064,0.14843301074295862
[PIR2016] VMC13,MC0114,12.14,-73.391945,35.0,24.70276890961552,nan,22.821513671756342,22.75745926804759,nan,nan,nan,25.437352965401118,nan,24.82919308722082,nan,23.496341963386,0.24702768909615522,nan,0.22821513671756344,0.22757459268047592,nan,nan,nan,0.25437352965401117,nan,0.2482919308722082,nan,0.23496341963386003
[PIR2016] VMC13,MC0115,12.14,-73.391945,35.0,14.951924657187176,14.509344513439588,14.34618820187001,14.142734694291786,14.168132219565607,14.087179682915593,14.039427604806558,13.973096569428078,14.079408261002078,14.000613231665078,14.038124784113617,14.002733345882103,0.14951924657187177,0.1450934451343959,0.1434618820187001,0.14142734694291786,0.14168132219565607,0.14087179682915593,0.1403942760480656,0.13973096569428078,0.14079408261002077,0.1400061323166508,0.14038124784113618,0.14002733345882104
[PIR2016] VMC14,MC0115,12.14625,-73.035,29.999999999999996,17.714469068644917,17.057798079326414,17.21963172779931,16.47844669006237,16.28330187728362,15.621605548559705,15.55506006951314,15.068821537138287,15.061065822940025,14.906045855511978,14.896651725189948,14.853991167157819,0.17714469068644917,0.17057798079326414,0.17219631727799312,0.1647844669006237,0.1628330187728362,0.15621605548559706,0.1555506006951314,0.15068821537138288,0.15061065822940026,0.1490604585551198,0.14896651725189947,0.14853991167157818
