ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,pmRA,pmDE,GAL_LON,GAL_LAT,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_x,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2M05452911-7032168,4,5517,86.371328,-70.538017,85.6888,0,267.848999,0.015067,0.136208,0.030319,512,3932.465,86.78,33554944,0.5188,0.0533,0,2.241248,4.082427,65536,,0,-0.550992,0.0145217,0,0.044433,0.012319,2.29673,"Mg_a ",0,0,-0.28164,0.012518,0,-0.28141,0.024634,0,0.24026,0.022378,0,0.063672,0.015179,0,-0.402554,0.062558,0,0.090682,0.021349,0,-0.226762,0.038902,0,0.056594,0.018476,0,-0.595223,0.075391,0,0.016556,0.066355,512,,,0,0.054942,0.026682,512,,,512,,,0,-0.148617,0.062674,0,0.083708,0.061327,512,,,0,-0.552452,0.016983,0,-0.116738,0.052713,0,-0.132488,0.029661,512,,,131337,,,4657156493644867328,1.552,1.217,281.0639455686772,-30.93662796097034,86.37140973477,-70.53798857509,9.57E-4,8.259E-4,155.69,4657156493644867328,86.37142798503,0.0389,-70.53798596377,0.0467,0.1103,0.0437,2.5252,1.489,1.368,0.053,0.588,0.057,296,7.4232,527.52,0.316,9.714,31,,,25,1.322,false,7643.95,7.33876,15.979073,2293.92,8.72473,16.937098,8122.72,14.973642,1.363,1.963455,,,0,,,,,492377349,,0.002946,0.004984,0.004093,15.979073,0.002946,7643.95,0.033,0.8495,0.936,-0.1103,0.141713
2M05444309-7024365,4,5517,86.17957,-70.410156,258.019,0,263.053986,0.003017,0.230087,0.005767,512,3664.25,62.803,33554944,0.0369,0.0528,0,2.913466,3.890687,65536,,0,-0.468772,0.0105322,0,-0.03098,0.008802,17.382,"Mg_a ",0,0,-0.21008,0.005714,0,-0.21597,0.011783,0,0.50482,0.012732,0,-0.026928,0.007559,512,,,0,0.029375,0.014084,0,-0.373391,0.024513,0,-0.069476,0.011798,0,0.224157,0.037516,0,-0.024899,0.037325,512,,,0,0.105192,0.014331,512,,,512,,,0,0.022223,0.027102,0,0.098328,0.031459,512,,,0,-0.504542,0.013118,0,0.003292,0.024175,0,-0.094628,0.018258,512,,,131337,,,4657183951377513216,2.086,0.572,280.9231735708753,-31.013364211447193,86.17959726562,-70.41013765653,3.74E-4,3.112E-4,143.79,4657183951377513216,86.17962493076,0.0165,-70.41013479666,0.0187,-0.0144,0.019,-0.7568,2.184,2.087,0.021,0.643,0.022,276,2.6137,327.76,0.032,0.3378,31,,,26,1.113,false,34352.8,106.139,14.347463,5812.14,102.158,15.927702,43994.5,13.139399,1.45,2.788303,,,0,,,,,492393565,,0.004341,0.019287,0.009537,14.347463,0.004341,34352.8,0.0,0.3345,0.3533,-0.1734,0.073783
2M05420912-7005429,1,5558,85.538039,-70.095261,133.564,0,262.562012,0.007691,0.0,0.007691,512,3820.808,74.61,33555200,-0.3449,0.0527,0,2.959171,3.899096,65536,,0,-0.472462,0.0120507,0,-0.034298,0.010198,8.18634,"Mg_d ",0,0,-0.43178,0.008478,0,-0.45461,0.017144,0,0.63396,0.01668,0,-0.042963,0.010718,512,,,0,0.059266,0.01707,0,-0.267872,0.030658,0,-0.0742,0.014593,0,0.001217,0.053612,0,-0.039441,0.049043,512,,,0,0.141078,0.019077,512,,,512,,,0,-0.070367,0.041853,0,0.152878,0.043598,512,,,0,-0.505842,0.01448,0,-0.108528,0.035857,0,-0.188178,0.022658,512,,,133385,,,4657206972407582976,1.874,0.537,280.58423596723355,-31.262317400899857,85.53805364464,-70.0952469612,3.465E-4,2.711E-4,28.23,4657206972407582976,85.53807810342,0.0141,-70.09524449705,0.0143,0.0027,0.0144,0.1861,1.954,1.874,0.018,0.554,0.02,289,1.0913,286.54,0.0,0.0,31,,,22,1.045,false,59691.5,82.56,13.747585,13544.9,75.4878,15.009107,69133.1,12.648681,1.385,2.360426,,,0,,,,,492428431,,0.003138,0.006663,0.004988,13.747585,0.003138,59691.5,-0.001,0.2897,0.3311,0.2023,0.053632
2M05360681-6959251,1,5558,84.028404,-69.990311,149.815,0,289.28299,0.005052,0.0,0.005052,512,3614.017,68.207,33554944,-0.1357,0.0528,0,3.204129,4.215984,65536,,0,-0.606012,0.0137503,0,-0.054446,0.010991,11.2099,"Mg_a ",0,0,-0.24206,0.007282,0,-0.2539,0.014867,0,0.30107,0.016085,0,-0.068404,0.009641,512,,,0,0.021068,0.018129,0,-0.378302,0.032311,0,-0.09968,0.01509,0,0.188957,0.046844,0,0.027289,0.050086,512,,,0,0.096979,0.020177,512,,,512,,,0,-0.027927,0.034658,0,0.075178,0.04215,512,,,0,-0.625802,0.017087,0,-0.037218,0.031636,0,-0.035498,0.025187,512,,,131337,,,4657243702978004096,1.767,0.432,280.5357501901311,-31.786521713299553,84.02842851067,-69.99031837272,3.533E-4,3.045E-4,167.03,4657243702978004096,84.02845198988,0.0156,-69.99031571904,0.0166,-0.042,0.0163,-2.5713,1.904,1.808,0.019,0.597,0.021,373,0.471,375.46,0.0,0.0,31,,,28,1.017,false,27919.3,84.6668,14.572606,4556.21,61.9406,16.192034,36104.3,13.353998,1.456,2.838036,,,0,,,,,492858856,,0.004293,0.015022,0.008767,14.572606,0.004293,27919.3,-0.001,0.3071,0.351,-0.0651,0.040201
2M05573735-7044571,4,5517,89.405646,-70.749199,82.1268,0,287.187012,0.014397,0.078289,0.029014,512,3863.378,85.803,33554944,0.4279,0.0523,0,2.235064,4.07758,65536,,0,-0.548962,0.0153098,0,0.083679,0.012621,2.47925,"Mg_b ",0,0,-0.20545,0.011951,0,-0.15081,0.023846,0,0.16228,0.022013,0,0.113295,0.014857,0,0.005396,0.06187,0,0.145632,0.022091,0,-0.206492,0.041231,0,0.075912,0.01901,0,-0.277723,0.073632,0,0.151654,0.067618,512,,,0,0.129758,0.027244,512,,,512,,,0,-0.075637,0.060659,0,0.122498,0.061679,512,,,0,-0.559652,0.018049,0,-0.004068,0.051659,0,-0.064278,0.03096,512,,,133385,,,4657289848049237376,1.831,0.876,281.21903395741657,-29.91784612369253,89.40566458331,-70.74915291248,6.463E-4,5.881E-4,170.71,4657289848049237376,89.40568934572,0.0298,-70.74914896886,0.0313,-0.0154,0.0317,-0.4869,2.04,1.837,0.037,0.887,0.04,288,-0.0964,290.49,0.0,0.0,31,,,24,0.995,false,8154.12,5.81008,15.908923,2320.52,12.6301,16.924578,8527.4,14.920854,1.33,2.003724,,,0,,,,,492309694,,0.002862,0.006535,0.004422,15.908923,0.002862,8154.12,-0.005,0.5896,0.6449,-0.0301,0.167375
2M05574713-7042475,4,5517,89.446396,-70.713196,90.3516,0,257.069,0.014013,0.15716,0.029611,512,3940.599,87.058,33554944,0.472,0.0551,0,2.363252,4.343784,65536,,0,-0.657052,0.0150058,0,0.042705,0.012951,3.15842,"Mg_b ",0,0,-0.31496,0.013635,0,-0.34057,0.026336,0,0.17994,0.024155,0,0.033364,0.01601,0,-0.158474,0.066666,0,0.119932,0.022129,0,-0.270341,0.038588,0,-0.018078,0.019061,0,0.036637,0.078993,0,0.185944,0.070707,512,,,0,0.123328,0.029041,512,,,512,,,0,-0.091757,0.065891,0,0.012208,0.065189,512,,,0,-0.649022,0.017532,0,-0.038958,0.055898,0,-0.132138,0.031456,512,,,133385,,,4657290329085490688,1.778,0.748,281.1767532288528,-29.90627320130899,89.44649338298,-70.71315225992,5.826E-4,4.87E-4,153.28,4657290329085490688,89.44651740456,0.0257,-70.71314852169,0.0299,-0.051,0.0308,-1.6556,1.973,1.785,0.032,0.841,0.035,311,1.1039,343.67,0.02,0.04682,31,,,25,1.044,false,9781.89,4.90691,15.711309,3027.05,10.7158,16.635992,9750.24,14.775357,1.306,1.860635,,,0,,,,,492309884,,0.002809,0.004749,0.004076,15.711309,0.002809,9781.89,-0.01,0.5078,0.5646,-0.1432,0.195457
2M05580523-7039458,4,5517,89.521806,-70.662743,79.2488,0,295.463013,0.020057,0.967346,0.038544,512,3880.697,93.978,33554944,0.1448,0.0648,0,2.40547,6.477703,65536,,0,-1.340062,0.0232293,0,0.031565,0.020751,1.80414,"Mg_b ",0,0,-0.683,0.025432,0,-0.5145,0.044691,0,0.16203,0.043519,0,-0.018995,0.025543,512,,,0,0.071502,0.034009,0,-0.536872,0.048614,0,0.023312,0.028257,0,0.492757,0.119844,256,,,512,,,0,0.015615,0.061852,512,,,512,,,0,-0.420037,0.103332,0,-0.559402,0.116157,512,,,0,-1.278162,0.027105,0,-0.090828,0.094326,0,-0.179068,0.058243,512,,,133385,,,4657292115791765504,1.579,0.469,281.11718655002625,-29.883896941328487,89.52180207672,-70.66270768758,5.746E-4,5.088E-4,127.01,4657292115791765504,89.52182390631,0.0248,-70.66270566061,0.0283,0.0071,0.0299,0.2387,1.689,1.626,0.035,0.456,0.033,315,-1.3144,286.2,0.0,0.0,31,,,25,0.947,false,10323.6,32.7447,15.652792,3082.89,38.4681,16.616146,10587.5,14.685911,1.324,1.930235,,,0,,,,,492309849,,0.00441,0.013832,0.008783,15.652792,0.00441,10323.6,-0.001,0.5516,0.5336,-0.1163,0.127211
2M05580579-7026483,4,5517,89.524132,-70.446762,70.1407,0,292.945007,0.018805,0.043041,0.037534,512,3919.601,88.806,33554944,0.4518,0.0515,0,2.075774,3.898754,65536,,0,-0.472312,0.0149717,0,0.052346,0.012367,2.03779,"Mg_b ",0,0,-0.495,0.012322,0,-0.53474,0.024654,0,0.42237,0.02205,0,0.066094,0.015401,0,-0.196714,0.062654,0,0.122782,0.021946,0,-0.168112,0.04211,0,0.070922,0.019075,0,0.027307,0.076759,0,0.079154,0.067202,512,,,0,0.101498,0.026723,512,,,512,,,0,0.008203,0.064191,0,0.037718,0.062399,512,,,0,-0.472582,0.017487,0,-0.108108,0.053657,0,-0.151968,0.030266,512,,,133385,,,4657301118043189504,1.614,1.225,280.8683184330434,-29.89353243223121,89.52420505539,-70.44675236919,6.616E-4,5.891E-4,57.91,4657301118043189504,89.5242269013,0.0282,-70.44674755983,0.0306,-0.0042,0.0302,-0.1397,1.969,1.645,0.041,1.082,0.038,309,1.0477,340.36,0.068,0.4839,31,,,25,1.042,false,9688.62,5.23937,15.721712,2901.24,11.332,16.682085,9875.66,14.76148,1.319,1.920605,,,0,,,,,492313624,,0.002817,0.005076,0.004046,15.721712,0.002817,9688.62,-0.005,0.642,0.6104,0.1042,0.094604
2M05571197-7028088,4,5517,89.299886,-70.469116,82.5234,0,295.024994,0.014113,0.106133,0.030878,512,3839.596,85.506,33554944,0.4143,0.0528,0,2.113538,4.214751,65536,,0,-0.605512,0.0159218,0,0.050898,0.013092,2.07129,"Mg_b ",0,0,-0.23883,0.012267,0,-0.24758,0.024362,0,0.08673,0.022774,0,0.054559,0.015147,512,,,0,0.146712,0.022827,0,-0.317311,0.042011,0,0.001009,0.019547,0,-0.063463,0.074699,0,0.321214,0.070446,512,,,0,0.089449,0.02874,512,,,512,,,0,-0.085707,0.061392,0,-0.029472,0.063821,512,,,0,-0.604242,0.018824,0,-0.021128,0.052814,0,-0.089478,0.032506,512,,,133385,,,4657301530360007296,1.947,0.799,280.89832827150485,-29.967355233608128,89.29984030354,-70.46910409132,7.459E-4,6.12E-4,13.38,4657301530360007296,89.29986585969,0.0295,-70.46910077692,0.0365,0.0185,0.0326,0.5668,2.062,1.922,0.039,0.746,0.045,290,0.8074,315.31,0.041,0.1519,31,,,26,1.033,false,8274.87,6.70296,15.892963,2336.37,8.8618,16.917187,8662.05,14.903844,1.329,2.013343,,,0,,,,,492315230,,0.002892,0.004974,0.004375,15.892963,0.002892,8274.87,-0.008,0.6199,0.7393,0.0893,0.069733
2M05560941-7037453,4,5517,89.039209,-70.629265,67.0018,0,303.778992,0.020023,0.23737,0.041513,512,3861.457,89.709,33554944,0.4162,0.0529,0,2.170751,4.294004,65536,,0,-0.637352,0.0171779,0,0.051108,0.014059,1.9052,"Mg_b ",0,0,-0.26587,0.013891,0,-0.2327,0.027396,0,0.10199,0.025133,0,0.053389,0.016978,512,,,0,0.145142,0.024836,0,-0.244322,0.046061,0,0.012932,0.02132,0,-0.088133,0.083467,0,-0.112978,0.07854,512,,,0,0.060487,0.032451,512,,,512,,,0,-0.084867,0.069924,0,0.002568,0.071856,512,,,0,-0.628482,0.020162,0,-0.016638,0.059981,0,-0.140938,0.036026,512,,,133385,,,4657303420129505536,1.599,1.314,281.0884077527324,-30.045383901840786,89.03919591661,-70.62924406647,8.836E-4,7.136E-4,9.54,4657303420129505536,89.03921985197,0.034,-70.62924019558,0.0399,-0.0246,0.0386,-0.6374,1.987,1.786,0.046,0.871,0.054,291,3.4372,389.37,0.182,2.893,31,,,23,1.146,false,7783.3,8.82848,15.959457,2405.34,19.5397,16.885603,8323.47,14.947134,1.378,1.938469,,,0,,,,,,,0.003018,0.009251,0.005091,15.959457,0.003018,7783.3,0.052,0.7188,0.8793,0.0702,0.076963
2M05555545-7034040,4,5517,88.981082,-70.567787,67.9298,0,246.274994,0.01703,0.343958,0.033725,512,3862.49,88.745,33554944,0.5308,0.0518,0,1.861916,4.083836,65536,,0,-0.551582,0.0163372,0,0.067459,0.013279,1.87305,"Mg_b ",0,0,-0.20001,0.012788,0,-0.26171,0.025554,0,0.15428,0.023303,0,0.081582,0.015975,0,-0.006484,0.066002,0,0.221342,0.023601,0,-0.276121,0.04497,0,0.006972,0.020341,0,0.290747,0.079019,0,0.151654,0.072923,512,,,0,0.171678,0.029563,512,,,512,,,0,-0.052537,0.065866,0,0.083088,0.06685,512,,,0,-0.563192,0.019193,0,-0.208948,0.056048,0,-0.136228,0.03347,512,,,133385,,,4657305241211697792,1.921,0.813,281.0187695167879,-30.06817491597774,88.98096670599,-70.56776689301,6.97E-4,6.273E-4,41.37,4657305241211697792,88.98099230486,0.0309,-70.56776329981,0.0346,-0.0689,0.0348,-1.9802,2.08,1.916,0.041,0.808,0.041,274,0.26,285.04,0.0,0.0,31,,,24,1.01,false,7770.8,6.7941,15.961204,2153.4,10.428,17.005728,8322.93,14.947205,1.348,2.058523,,,0,,,,,492315533,,0.002914,0.005952,0.004499,15.961204,0.002914,7770.8,0.005,0.6587,0.6675,0.1041,0.155909
2M05555603-7026022,4,5517,88.983484,-70.433945,69.683,0,267.901001,0.029675,1.34858,0.060577,512,3947.516,98.018,33554944,0.5786,0.0647,0,2.524701,6.356435,65536,,0,-1.307762,0.0231077,0,0.010856,0.020858,2.25331,"Mg_b ",0,0,-0.4125,0.027583,0,-0.51846,0.048183,0,8.14E-4,0.04545,0,-0.060305,0.027422,0,-1.054254,0.119351,0,0.096412,0.034498,0,-0.544271,0.049804,0,-0.053956,0.02892,0,0.683677,0.129078,0,-0.497046,0.133152,512,,,0,0.167678,0.063454,512,,,512,,,0,-0.812537,0.113475,0,0.084398,0.121924,512,,,0,-1.271362,0.026664,0,0.023272,0.101858,0,-0.143068,0.058732,512,,,133385,,,4657312284941919616,2.109,0.571,280.86430616977384,-30.074954231071377,88.9834237988,-70.43388661824,7.654E-4,6.842E-4,25.53,4657312284941919616,88.98345124661,0.0319,-70.4338837344,0.0374,0.0411,0.0354,1.1618,2.168,2.068,0.044,0.649,0.046,305,8.1721,563.09,0.236,6.067,31,,,22,1.35,false,10115.7,36.3339,15.674882,3252.11,50.0907,16.55813,10887.4,14.655581,1.398,1.902549,,,0,,,,,492315871,,0.004775,0.016954,0.00992,15.674882,0.004775,10115.7,0.076,0.7,0.751,0.0871,0.222353
2M05535971-7016373,4,5517,88.498827,-70.277031,74.8464,0,267.042999,0.019505,0.254134,0.040565,512,3991.448,90.625,33554944,0.5351,0.054,0,2.378373,4.143428,65536,,0,-0.576342,0.0149466,0,0.022262,0.012837,1.84009,"Mg_c ",0,0,-0.31588,0.014144,0,-0.31682,0.027434,0,0.30189,0.024388,0,0.027603,0.016798,0,-0.364284,0.068127,0,0.062312,0.022332,0,-0.220201,0.04039,0,0.018423,0.019432,0,0.009287,0.083193,0,0.332764,0.071273,512,,,0,0.119758,0.028936,512,,,512,,,0,-0.189757,0.070488,0,0.041848,0.066893,512,,,0,-0.576562,0.017307,0,-0.163618,0.058777,0,-0.094378,0.031323,512,,,131337,,,4657319088186025856,1.961,0.729,280.69429254180955,-30.246886764343575,88.49884231818,-70.27700372109,6.476E-4,5.587E-4,17.65,4657319088186025856,88.49886671079,0.0261,-70.27699939336,0.0273,-0.0179,0.0268,-0.6674,2.093,1.852,0.035,0.974,0.039,288,-1.3235,258.9,0.0,0.0,31,,,25,0.944,false,10806.7,5.21617,15.603134,3471.67,10.217,16.487198,10516.1,14.693264,1.294,1.793934,,,0,,,,,492328549,,0.002805,0.004242,0.004,15.603134,0.002805,10806.7,-0.013,0.5674,0.6399,0.0853,0.099952
2M05534744-7013060,4,5517,88.447706,-70.218346,94.4121,0,275.984985,0.015155,0.893979,0.031366,512,3851.558,86.81,33554944,0.2024,0.0596,0,2.411071,5.345332,65536,,0,-1.011662,0.018528,0,0.050178,0.01611,2.00715,"Mg_c ",0,0,-0.45683,0.017009,0,-0.40009,0.031574,0,0.0752,0.030684,0,0.030428,0.01871,512,,,0,0.178282,0.026748,0,-0.511351,0.042022,0,0.021981,0.022464,0,0.377877,0.089863,0,0.030503,0.091542,512,,,0,0.123658,0.04057,512,,,512,,,0,-0.099217,0.07479,0,0.048778,0.08193,512,,,0,-0.981982,0.021857,0,-0.100108,0.066715,0,-0.149448,0.04176,512,,,131337,,,4657319706661284096,1.593,0.903,280.62773570937884,-30.267799088717805,88.44774572684,-70.21832105559,6.865E-4,6.299E-4,58.57,4657319706661284096,88.44776594384,0.0311,-70.21831772182,0.0292,0.007,0.0312,0.2235,1.713,1.539,0.042,0.75,0.04,304,2.4962,376.5,0.121,1.492,31,,,24,1.103,false,9038.63,24.5913,15.79711,2612.39,31.6218,16.795948,9575.29,14.795015,1.348,2.000933,,,0,,,,,492343177,,0.00404,0.013435,0.00882,15.79711,0.00404,9038.63,0.013,0.6716,0.6458,0.0764,0.102014
2M05590778-7023359,4,5517,89.782419,-70.393311,67.5677,0,286.868988,0.019078,0.379785,0.038462,512,3882.727,91.856,33554944,0.4604,0.0564,0,2.376676,4.874881,65536,,0,-0.854202,0.0188615,0,0.017998,0.015918,1.56239,"Mg_b ",0,0,-0.40102,0.017136,0,-0.35648,0.032531,0,-0.029171,0.030202,0,-7.25E-4,0.019622,0,-0.156664,0.083018,0,0.056962,0.027503,0,-0.554921,0.047022,0,-0.078193,0.023412,0,-0.151663,0.095125,0,-0.556626,0.092544,512,,,0,0.061004,0.040024,512,,,512,,,0,-0.209087,0.080767,0,0.088008,0.084534,512,,,0,-0.819812,0.022042,0,-0.139308,0.070397,0,-0.161608,0.041996,512,,,133385,,,4657323451874525312,1.9,0.585,280.80229268146553,-29.80944974763207,89.78239793472,-70.39333009189,7.179E-4,6.323E-4,87.43,4657323451874525312,89.78242237027,0.0329,-70.39332729753,0.0303,0.0778,0.0314,2.4816,1.949,1.845,0.046,0.629,0.039,324,-1.4458,294.04,0.0,0.0,31,,,26,0.942,false,7694.79,13.0106,15.971874,2228.83,24.6329,16.96835,7981.54,14.99268,1.327,1.97567,,,0,,,,,492313833,,0.003311,0.01232,0.006338,15.971874,0.003311,7694.79,-0.005,0.7177,0.6324,0.0114,0.07329
2M05573803-7015556,4,5517,89.408498,-70.26545,83.8491,0,317.740997,0.025331,0.391679,0.049874,512,3976.083,94.791,33554944,0.5134,0.0642,0,2.246881,6.023327,65536,,0,-1.215762,0.0204243,0,0.040705,0.018703,1.62088,"Mg_b ",0,0,-0.44931,0.024395,0,-0.76904,0.042921,0,0.09659,0.040395,0,0.015131,0.024504,0,-0.095654,0.106016,0,0.122022,0.030644,0,-0.485471,0.044393,0,0.037472,0.025823,0,-0.003813,0.116303,0,0.749224,0.115193,512,,,0,0.054802,0.053523,512,,,512,,,0,-0.710537,0.101091,0,0.403168,0.105822,512,,,0,-1.184362,0.023585,0,-0.135628,0.08963,0,-0.158768,0.05031,512,,,133385,,,4657327643762514816,1.705,0.917,280.6614786715087,-29.940910021878544,89.40850242942,-70.26541834227,6.471E-4,6.076E-4,146.87,4657327643762514816,89.40852309511,0.0323,-70.26541433192,0.0341,-0.0097,0.0346,-0.2819,1.811,1.57,0.038,0.902,0.039,235,0.4428,246.0,0.0,0.0,31,,,20,1.019,false,9932.3,13.6968,15.694743,3168.47,18.7209,16.586418,9822.72,14.767317,1.308,1.819101,,,0,,,,,492314790,,0.003136,0.006996,0.007067,15.694743,0.003136,9932.3,-0.002,0.6196,0.6355,-0.0576,0.114095
2M05553914-7012531,4,5517,88.913118,-70.21476,87.1149,0,259.285004,0.013003,0.238146,0.026369,512,3821.291,87.611,33554944,0.2246,0.0591,0,2.927049,5.391819,65536,,0,-1.026462,0.0196137,0,0.045532,0.016764,2.20678,"Mg_c ",0,0,-0.40847,0.017326,0,-0.39675,0.032285,0,0.06187,0.031528,0,0.007769,0.01925,512,,,0,0.043973,0.028078,0,-0.491651,0.044731,0,-0.060879,0.023522,0,0.517797,0.092108,0,0.129684,0.096094,512,,,0,0.145928,0.042887,512,,,512,,,0,-1.040517,0.076706,0,0.010918,0.085638,512,,,0,-0.988782,0.02319,0,-0.055608,0.068915,0,-0.136848,0.044382,512,,,131337,,,4657339532231869184,2.012,0.95,280.6128825343271,-30.110756405126967,88.91314888185,-70.21474520614,7.403E-4,6.101E-4,15.21,4657339532231869184,88.91317365875,0.0293,-70.21474040657,0.0336,-0.0071,0.0322,-0.2214,2.174,1.887,0.039,1.08,0.045,260,-0.4376,253.09,0.0,0.0,31,,,24,0.979,false,9197.18,20.6846,15.778231,2627.72,27.8301,16.789597,9621.37,14.789804,1.332,1.999793,,,0,,,,,492336857,,0.003682,0.011833,0.006763,15.778231,0.003682,9197.18,-0.003,0.6199,0.732,0.098,0.065212
2M05513970-7021134,4,5517,87.915433,-70.353729,75.6987,0,252.839005,0.016428,0.160349,0.03461,512,3849.595,87.143,33554944,0.3685,0.053,0,2.451771,4.266956,65536,,0,-0.626552,0.0164277,0,0.085219,0.013508,1.96576,"Mg_c ",0,0,-0.23737,0.01297,0,-0.26703,0.025644,0,0.18477,0.023812,0,0.097965,0.015904,512,,,0,0.201832,0.023641,0,-0.302222,0.043468,0,0.020326,0.020258,0,0.050527,0.078297,0,0.182344,0.073837,512,,,0,0.127338,0.030322,512,,,512,,,0,-0.058657,0.064855,0,0.017018,0.067146,512,,,0,-0.627452,0.019364,0,-0.097538,0.05576,0,-0.120588,0.033966,512,,,131337,,,4657358975541267968,1.83,0.763,280.798361777137,-30.437759808195523,87.91533708412,-70.3537257747,7.72E-4,6.594E-4,9.45,4657358975541267968,87.9153649701,0.029,-70.353722328,0.0321,0.0032,0.0311,0.1039,2.248,2.11,0.042,0.776,0.047,360,3.6078,476.19,0.164,2.881,31,,,26,1.137,false,8086.43,5.22381,15.917974,2384.09,10.0168,16.895237,8597.44,14.911973,1.358,1.983264,,,0,,,,,492332238,,0.002843,0.005347,0.004713,15.917974,0.002843,8086.43,0.025,0.6627,0.7691,0.0512,0.116672
2M05504602-7022400,4,5517,87.691785,-70.377792,111.916,0,276.537994,0.010021,0.525905,0.019804,512,3782.208,78.499,33554944,0.0316,0.0538,0,2.371974,4.296995,65536,,0,-0.638542,0.0146608,0,0.047757,0.012185,3.76522,"Mg_c ",0,0,-0.33651,0.01042,0,-0.31946,0.020714,0,0.14915,0.020335,0,0.044673,0.01289,512,,,0,0.158122,0.020593,0,-0.306441,0.036397,0,-0.037895,0.017451,0,-0.160753,0.06341,0,0.008016,0.06191,512,,,0,0.156668,0.025193,512,,,512,,,0,-0.079277,0.050328,0,0.108938,0.054741,512,,,0,-0.637522,0.0176,0,-0.070478,0.04408,0,-0.150968,0.029059,512,,,131337,,,4657360113716412288,2.154,0.651,280.83273139363286,-30.510896277204516,87.6917338182,-70.37777819812,6.563E-4,6.078E-4,172.51,4657360113716412288,87.69176049687,0.0271,-70.37777513222,0.0286,0.0243,0.029,0.8371,2.131,2.016,0.038,0.69,0.04,354,1.7722,412.36,0.107,1.324,31,,,27,1.067,false,8532.97,10.1768,15.859616,2237.72,12.4711,16.96403,9397.89,14.81532,1.364,2.148709,,,0,,,,,492332880,,0.003044,0.006663,0.004561,15.859616,0.003044,8532.97,0.008,0.6086,0.6555,-0.0198,0.079356
