ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,pmRA,pmDE,GAL_LON,GAL_LAT,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_x,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2M00442644-7322416,4,5499,11.110183,-73.378242,70.9221,0,134.376007,0.0429,0.740454,0.086712,512,4533.128,108.637,33554432,1.4745,0.0625,0,2.515069,4.38133,65536,,0,-0.671762,0.0141495,0,-0.009393,0.01379,1.39885,GKg_a,0,0,-0.18309,0.025172,0,-0.20711,0.042138,0,0.27497,0.035826,0,0.051659,0.026945,0,-0.078974,0.090946,0,-0.062929,0.022844,0,-0.500851,0.037323,0,-0.119768,0.020851,0,0.204517,0.123718,0,-0.04872,0.08072,0,-0.00503,0.082141,0,0.057162,0.035115,0,-0.134809,0.041611,0,0.096035,0.115207,0,0.262023,0.111096,0,-0.102682,0.084432,0,-0.126256,0.041546,0,-0.663482,0.015525,0,-0.247258,0.08904,0,-0.164848,0.032554,0,-0.078782,0.084516,131072,,,4685847497934928640,0.547,-1.26,303.62443667337243,-43.74060072226893,11.11016700107,-73.37823056692,5.894E-4,5.664E-4,3.0,4685847497934928640,11.11017597337,0.0278,-73.37823634882,0.0267,0.0381,0.0303,1.2576,1.423,0.577,0.035,-1.301,0.037,385,3.9493,515.58,0.153,3.023,31,,,29,1.146,false,8799.19,3.39138,15.826261,3176.87,10.8979,16.583542,8080.29,14.979328,1.279,1.604214,,,0,,,,,497871696,,0.002787,0.004654,0.004181,15.826261,0.002787,8799.19,-0.004,0.5665,0.5894,0.0042,0.044334
2M00461759-7318594,4,5499,11.573316,-73.316513,69.7108,0,107.542,0.044509,4.36251,0.091409,512,4464.76,106.918,33554432,1.2928,0.0619,0,2.22746,4.443652,65536,,0,-0.695902,0.0144087,0,-0.050799,0.013936,1.43824,GKg_a,0,0,-0.30711,0.024406,0,-0.25331,0.041507,0,0.3251,0.035215,0,-0.048579,0.026009,0,0.157876,0.090754,0,0.019661,0.023197,0,-0.450981,0.037806,0,-0.168908,0.02101,0,0.339027,0.121111,0,-0.109394,0.082213,0,-0.01748,0.083602,0,0.095709,0.035587,0,-0.149899,0.041425,0,0.032915,0.114439,0,0.120913,0.108724,0,0.106868,0.084835,0,-0.143676,0.042291,0,-0.694232,0.015881,0,-0.217058,0.087447,0,-0.183468,0.033225,0,0.354868,0.08443,0,0.096515,0.096295,4685849349046762752,0.726,-1.106,303.4435239369948,-43.80662870383248,11.57333290872,-73.31649721118,4.908E-4,4.306E-4,133.46,4685849349046762752,11.57334307404,0.0207,-73.31650247845,0.0209,-0.0298,0.0227,-1.3127,1.355,0.657,0.029,-1.185,0.029,392,-0.4714,388.59,0.0,0.0,31,,,28,0.982,false,12066.2,4.15469,15.483437,5187.13,14.0534,16.051224,10079.1,14.73934,1.265,1.311884,,,0,,,,,497883566,,0.002781,0.004054,0.004341,15.483437,0.002781,12066.2,0.017,0.4633,0.4601,-0.1299,0.059465
2M00465741-7314270,4,5499,11.739227,-73.240852,75.226,0,134.503006,0.038018,0.336657,0.077228,512,4575.392,108.457,33554432,1.6516,0.0627,0,2.532853,4.290187,65536,,0,-0.635832,0.013631,0,-0.019707,0.013358,1.67436,GKg_a,0,0,-0.08679,0.024697,0,-0.074214,0.041036,0,0.12766,0.035062,0,0.094895,0.02666,0,-0.554904,0.088067,0,-0.002326,0.022005,0,-0.688222,0.036082,0,-0.136167,0.020193,0,0.143197,0.121422,0,-0.05471,0.076914,0,-0.10555,0.07832,0,0.034975,0.033387,0,-0.096332,0.04023,0,0.241045,0.112605,0,0.069133,0.108501,0,-5.82E-4,0.081045,0,-0.157606,0.039482,0,-0.633212,0.014937,0,-0.024808,0.086706,0,-0.239808,0.031017,0,0.258188,0.081455,131072,,,4685850212353432320,0.441,-1.089,303.38007703730545,-43.88350110942558,11.73921272264,-73.24083930722,5.718E-4,4.806E-4,113.63,4685850212353432320,11.7392229641,0.0254,-73.24084478051,0.0246,-0.028,0.0269,-1.0402,1.399,0.664,0.034,-1.231,0.031,365,0.5589,386.6,0.056,0.406,31,,,27,1.02,false,9241.01,3.26448,15.773068,3276.1,11.0401,16.55015,8695.96,14.899601,1.296,1.650549,,,0,,,,,497885350,,0.002782,0.004601,0.004001,15.773068,0.002782,9241.01,0.007,0.5582,0.4964,-0.1273,0.048037
2M00513594-7337462,4,5499,12.899753,-73.629501,69.8818,0,150.953995,0.042592,0.221634,0.086153,512,4144.636,102.391,33554944,0.8594,0.0659,0,2.091992,5.978385,65536,,0,-1.202962,0.0199484,0,0.026502,0.018985,1.63207,GKg_d,0,0,-0.40958,0.029623,0,-0.50666,0.050486,0,0.023426,0.045319,0,0.031772,0.028689,0,0.418896,0.118096,0,0.02446,0.031119,0,-0.403371,0.044494,0,0.040572,0.026691,0,-0.771213,0.135393,256,,,0,-0.10951,0.11764,0,0.082508,0.056855,512,,,0,0.171225,0.11996,0,-0.552737,0.12172,0,0.129498,0.116263,0,-0.215396,0.067734,0,-1.177062,0.022521,0,-0.379628,0.104977,0,-0.146668,0.050852,0,0.507958,0.11402,131072,,,4685858871027858048,0.683,-1.398,302.9162759903454,-43.49874659778399,12.8997143374,-73.62952550188,5.426E-4,4.871E-4,89.27,4685858871027858048,12.89972790552,0.0252,-73.62953179352,0.0232,0.0011,0.0268,0.0412,1.657,0.86,0.034,-1.416,0.03,368,0.1617,378.43,0.0,0.0,31,,,29,1.005,false,9432.43,4.55965,15.750808,3388.15,6.83845,16.513634,8627.1,14.908234,1.274,1.6054,,,0,,,,,498120929,,0.002805,0.003548,0.004117,15.750808,0.002805,9432.43,-0.009,0.5426,0.4871,0.0028,0.096537
2M00523817-7324057,4,5523,13.159066,-73.401604,177.938,0,145.080002,0.005771,0.488234,0.01237,512,3793.102,68.148,33554944,-0.0041,0.0587,0,2.853054,4.626229,65536,,0,-0.764722,0.0115943,0,-0.063252,0.010456,6.80221,"Mg_a ",0,0,-0.34024,0.008684,0,-0.35998,0.016753,0,0.34913,0.017559,0,-0.08931,0.010099,512,,,0,-0.043776,0.016257,0,-0.426721,0.024855,0,-0.146788,0.013596,0,0.087757,0.049668,0,0.263184,0.048625,512,,,0,0.106788,0.019804,512,,,512,,,0,-0.081887,0.03763,0,-0.177082,0.041922,512,,,0,-0.764212,0.014115,0,-0.105548,0.033462,0,-0.140008,0.022468,512,,,131584,,,4685882334427003008,0.616,-1.072,302.8134986912936,-43.72637293945923,13.15916720561,-73.40161565604,3.229E-4,2.996E-4,139.64,4685882334427003008,13.15917659056,0.016,-73.4016210025,0.0154,-0.0522,0.0174,-2.9937,1.346,0.603,0.019,-1.203,0.02,356,-0.6842,326.12,0.0,0.0,31,,,27,0.973,false,25777.7,61.2065,14.659256,6070.83,66.2196,15.880423,29566.9,13.570881,1.383,2.309542,,,0,,,,,498157882,,0.003773,0.012167,0.007763,14.659256,0.003773,25777.7,0.004,0.3096,0.3133,-0.0736,0.112219
2M00530607-7317299,4,5523,13.275323,-73.291649,149.938,0,138.343002,0.013174,0.938404,0.026531,512,4058.921,79.146,33554944,0.4083,0.0611,0,2.689119,4.646493,65536,,0,-0.772192,0.0115836,0,-0.085743,0.01114,3.96114,"Mg_b ",0,0,-0.33506,0.012762,0,-0.39751,0.023461,0,0.14244,0.022271,0,-0.095159,0.013747,0,-0.129234,0.058289,0,-0.135508,0.017498,0,-0.525351,0.026131,0,-0.094376,0.015042,0,0.256627,0.067679,0,0.115514,0.056994,0,-0.10588,0.05552,0,0.039441,0.023476,512,,,512,,,0,-0.682217,0.05504,0,-0.035132,0.052537,512,,,0,-0.766082,0.013529,0,-0.287708,0.046529,0,-0.226138,0.024235,512,,,131584,,,4685886461902770688,0.652,-1.179,302.76618150053906,-43.836068186105486,13.27534364026,-73.29167155051,3.741E-4,3.161E-4,109.1,4685886461902770688,13.27535614316,0.0184,-73.29167651106,0.0157,-0.0103,0.0184,-0.5605,1.378,0.809,0.023,-1.116,0.02,359,6.9368,551.79,0.115,5.055,31,,,27,1.271,false,32711.8,14.5132,14.400607,9932.9,19.0793,15.345853,33673.1,13.429689,1.333,1.916163,,,0,,,,,,,0.002797,0.003483,0.003987,14.400607,0.002797,32711.8,0.01,0.3683,0.3229,-0.104,0.083946
2M00553821-7311410,4,5499,13.909229,-73.19474,323.925,0,197.315002,0.00407,1.35219,0.008564,512,3378.648,62.684,33554944,0.9761,0.0612,256,3.77633,6.195972,65536,,0,-1.264062,0.0206671,0,-0.042787,0.016095,87.5387,"Mg_b ",0,0,,,0,,,0,,,0,,,512,,,0,,,512,,,0,,,0,,,257,,,512,,,0,,,512,,,768,,,0,,,0,,,512,,,4112,,,512,,,0,,,512,,,131584,,,4685909036255981440,1.15,-1.304,302.5105210536548,-43.93007661916229,13.90925841716,-73.19483855261,7.925E-4,6.787E-4,97.79,4685909036255981440,13.90927308301,0.0394,-73.19484455385,0.036,-0.1192,0.0399,-2.9882,1.653,0.954,0.049,-1.35,0.043,369,10.4698,3734.38,0.452,117.7,95,1.2322,0.01,28,1.412,false,35814.5,1686.81,14.302221,5376.44,1286.13,16.012304,64602.2,12.722278,1.954,3.290027,,,0,,,,,498188230,,0.051211,0.25974,0.135188,14.286056,0.050456,36351.7,0.43,0.7905,0.6809,-0.0417,0.356108
2M00475623-7327059,4,5499,11.984307,-73.45166,75.6581,0,139.858994,0.027456,0.262021,0.052868,512,4073.014,95.201,33554944,1.1717,0.0588,0,2.278715,4.781492,65536,,0,-0.821142,0.0164099,0,-0.026464,0.014807,1.96875,"Mg_c ",0,0,-0.25847,0.01907,0,-0.28059,0.035006,0,0.015531,0.031126,0,-0.041051,0.020763,0,0.096176,0.084403,0,-0.103163,0.025066,0,-0.560301,0.041024,0,0.004074,0.021727,0,0.336837,0.100932,256,,,0,-0.04123,0.087923,0,-0.017711,0.037257,512,,,512,,,0,-0.955067,0.08768,0,-0.510532,0.082468,512,,,0,-0.789632,0.018773,0,-0.226888,0.073821,0,-0.112578,0.037199,512,,,131584,,,4685925391494062720,0.392,-1.178,303.27655266809137,-43.67424994221322,11.98433275889,-73.45164782274,6.415E-4,5.401E-4,133.1,4685925391494062720,11.98434015822,0.0281,-73.45165327667,0.0283,-0.0033,0.0309,-0.1082,1.316,0.474,0.037,-1.227,0.037,356,-2.1042,308.44,0.0,0.0,31,,,26,0.921,false,7219.92,3.75213,16.041035,2296.68,7.44426,16.935793,7020.28,15.13201,1.29,1.803783,,,0,,,,,497874790,,0.002813,0.004491,0.004145,16.041035,0.002813,7219.92,-0.018,0.5964,0.5896,-0.17,0.05118
2M00483765-7325333,4,5499,12.1569,-73.425934,73.2731,0,177.781006,0.04745,0.104784,0.095086,512,4512.24,109.209,33554432,1.3838,0.0651,0,2.273684,4.822681,65536,,0,-0.835802,0.0152237,0,0.019954,0.01509,1.58621,GKg_c,0,0,-0.1735,0.028499,0,0.034874,0.046795,0,0.095533,0.040222,0,0.144765,0.029137,0,0.137506,0.101088,0,0.043422,0.024641,0,-0.551012,0.037971,0,0.0301,0.022267,0,0.261357,0.133208,0,0.252434,0.090864,0,-0.0233,0.090599,0,0.105148,0.040736,0,-0.130779,0.046333,0,-0.009945,0.118071,0,0.278473,0.120465,0,0.027798,0.09421,0,-0.225236,0.047739,0,-0.835022,0.016705,0,-0.047338,0.097951,0,-0.132988,0.03649,0,0.344177,0.094697,131328,,,4685925494573198208,0.533,-1.247,303.2091323645932,-43.70080583682323,12.15692672237,-73.42591569409,4.97E-4,4.663E-4,129.87,4685925494573198208,12.15693900599,0.0243,-73.42592177726,0.0235,-0.0031,0.0263,-0.1175,1.58,0.788,0.03,-1.369,0.03,362,2.6303,447.81,0.112,2.041,31,,,27,1.099,false,11438.4,5.20006,15.541453,4664.54,10.3319,16.166521,9935.89,14.754878,1.276,1.411643,,,0,,,,,498152113,,0.002799,0.003684,0.003981,15.541453,0.002799,11438.4,0.017,0.4846,0.4792,-0.0627,0.071386
2M00495421-7322039,4,5499,12.475885,-73.367752,65.8769,0,172.955994,0.030915,0.081146,0.060771,768,4075.258,96.389,33554944,0.7832,0.0565,0,2.313236,4.455758,65536,,0,-0.700552,0.0161078,0,-0.065741,0.014228,2.1725,"Mg_c ",0,0,-0.19331,0.01792,0,-0.25315,0.033543,0,0.24175,0.029289,0,-0.049768,0.020214,0,0.155366,0.080744,0,-5.25E-4,0.024597,0,-0.165021,0.042555,0,-0.052217,0.021472,0,-0.218963,0.098921,0,0.069724,0.083118,0,-0.00451,0.08581,0,0.063242,0.034865,512,,,512,,,0,0.191063,0.086129,0,0.144708,0.079439,512,,,0,-0.702112,0.018399,0,-0.220798,0.071648,0,-0.154518,0.035686,512,,,131584,,,4685927345715637248,0.72,-1.251,303.083943195273,-43.76004759449682,12.47588952885,-73.36776229385,6.276E-4,5.285E-4,149.31,4685927345715637248,12.47589897295,0.0272,-73.3677682217,0.0287,0.006,0.0305,0.196,1.466,0.608,0.035,-1.334,0.038,357,-0.1995,358.33,0.0,0.0,31,,,26,0.992,false,7660.07,5.03547,15.976785,2792.86,18.4565,16.723421,7527.94,15.056206,1.347,1.667215,,,0,,,,,,,0.002846,0.007698,0.004578,15.976785,0.002846,7660.07,0.057,0.556,0.6033,-0.1499,0.037351
2M00500952-7312209,4,5523,12.539701,-73.205833,66.4811,4,149.110001,0.040218,0.050129,0.082379,0,4645.518,113.009,33554432,1.8679,0.0629,0,2.368427,4.21591,65536,,0,-0.605982,0.0140586,0,0.001113,0.013705,1.3736,GKg_b,0,0,-0.16943,0.026657,0,-0.21981,0.043557,0,0.42448,0.037135,0,0.04113,0.029185,0,0.217386,0.092034,0,-3.17E-4,0.022711,0,-0.393202,0.038063,0,-0.076738,0.02105,0,0.285357,0.130282,0,0.019066,0.079328,0,-0.46143,0.081393,0,-0.011688,0.034818,0,-0.06052,0.042776,0,-0.431775,0.119753,0,0.283183,0.11717,0,-0.021382,0.085134,0,-0.221466,0.040988,0,-0.599142,0.015305,0,-0.327178,0.093392,0,-0.234878,0.032113,0,0.070647,0.0858,131072,,,4685933362954986368,0.612,-1.129,303.0601993805934,-43.922100911133896,12.5396375189,-73.20583169824,5.674E-4,5.404E-4,117.2,4685933362954986368,12.53964730462,0.0266,-73.2058367451,0.0262,-0.0151,0.0282,-0.5351,1.302,0.636,0.035,-1.136,0.035,350,1.0171,384.14,0.0,0.0,31,,,28,1.038,false,8849.17,3.82128,15.820111,3236.56,19.649,16.563332,8378.87,14.939931,1.313,1.623401,,,0,,,,,,,0.002795,0.007158,0.004545,15.820111,0.002795,8849.17,0.027,0.5619,0.5462,-0.0396,0.066197
2M00521095-7315385,7,5499,13.045663,-73.260719,68.0698,0,143.488998,0.051688,0.48044,0.139376,512,4573.725,108.422,33554432,2.5134,0.0593,0,1.300649,3.85227,65536,,0,-0.451812,0.0128765,0,-0.098796,0.012273,1.93562,GKg_c,0,0,-0.42686,0.021587,0,-0.91281,0.044212,0,0.088122,0.03099,0,-0.079655,0.0246,0,-0.667584,0.079452,0,-0.069948,0.020714,0,-0.531622,0.036629,0,-0.233158,0.019189,0,0.270437,0.113157,0,-0.246076,0.069154,0,-0.42804,0.072329,0,-0.005138,0.028973,0,0.055577,0.036358,0,0.380455,0.11216,0,0.126253,0.100693,0,-0.579132,0.073382,0,-0.071076,0.034689,0,-0.494632,0.014115,0,-0.126388,0.07918,0,-0.173578,0.028068,0,0.318858,0.073115,131072,,,4685934015790737280,0.456,-1.292,302.8575440232694,-43.86742593584265,13.04575331703,-73.26074297705,5.71E-4,4.741E-4,101.33,4685934015790737280,13.04576366472,0.0269,-73.26074857189,0.0226,-0.014,0.0269,-0.5195,1.426,0.671,0.035,-1.259,0.03,363,0.1416,374.28,0.0,0.0,31,,,28,1.004,false,9376.38,3.61796,15.757279,3640.79,10.1712,16.435553,8405.71,14.93646,1.285,1.499093,,,0,,,,,498169385,,0.002787,0.004121,0.005385,15.757279,0.002787,9376.38,0.015,0.5676,0.4782,-0.072,0.127359
2M00473768-7313532,4,5499,11.907013,-73.231453,76.9852,0,120.150002,0.042874,0.182746,0.0874,0,4649.94,110.557,33554432,1.515,0.0637,0,2.660235,4.257082,65536,,0,-0.622592,0.0135317,0,-0.046351,0.013359,1.51471,GKg_a,0,0,-0.1413,0.025875,0,-0.11378,0.042054,0,0.23935,0.036251,0,0.097115,0.028094,0,0.129556,0.089062,0,-0.005207,0.021844,0,-0.248962,0.035824,0,-0.121928,0.020214,0,0.195077,0.125274,0,-0.333146,0.076151,0,-0.13473,0.07748,0,0.106424,0.033432,0,-0.086911,0.041026,0,-0.764005,0.113668,0,0.439523,0.11179,0,0.025978,0.08145,0,-0.171486,0.039342,0,-0.634592,0.014763,0,-0.221478,0.089318,0,-0.038648,0.030769,0,0.477817,0.082439,131072,,,4685943842678580352,0.58,-1.19,303.313235143318,-43.89397866826724,11.9070764925,-73.23144747456,5.251E-4,4.621E-4,126.31,4685943842678580352,11.9070846597,0.0228,-73.23145294605,0.0224,-0.0223,0.0238,-0.9358,1.34,0.53,0.031,-1.231,0.031,349,0.8676,378.77,0.048,0.3882,31,,,26,1.032,false,11708.7,4.20167,15.5161,4432.77,9.62985,16.221853,10441.8,14.700954,1.27,1.520899,,,0,,,,,497885716,,0.002783,0.003654,0.004046,15.5161,0.002783,11708.7,-0.002,0.5039,0.4851,-0.1213,0.068879
2M00493737-7307555,8,5499,12.405715,-73.132088,90.2516,0,146.063004,0.023297,0.935806,0.070259,512,4384.755,98.99,33554432,1.408,0.0606,0,2.317128,4.270478,65536,,0,-0.627962,0.0128626,0,-0.015522,0.012427,1.88838,GKg_c,0,0,-0.17199,0.019567,0,-0.16341,0.034279,0,0.29762,0.029464,0,0.002565,0.021202,0,-0.086634,0.076896,0,-0.031094,0.02051,0,-0.585441,0.033469,0,-0.037433,0.018446,0,-0.089953,0.100938,0,0.136464,0.070009,0,-0.15753,0.071093,0,0.038069,0.029337,0,-0.113344,0.034325,0,0.135275,0.099086,0,-0.002007,0.088443,0,-0.055532,0.07072,0,-0.138226,0.035392,0,-0.616592,0.01435,0,-0.212348,0.071087,0,-0.200588,0.028428,0,-0.030092,0.070124,131072,,,4685946071765580416,0.85,-1.27,303.11494756020016,-43.99551947863325,12.40575737734,-73.13209048745,7.433E-4,6.632E-4,126.78,4685946071765580416,12.40576604661,0.0358,-73.13209559112,0.0338,0.0232,0.0372,0.6223,1.28,0.566,0.044,-1.148,0.044,343,2.8535,433.12,0.171,2.527,31,,,29,1.111,false,6451.1,3.87932,16.163282,2289.66,83.3699,16.939116,6655.01,15.190024,1.387,1.749091,,,0,,,,,498168254,,0.002832,0.039632,0.00952,16.163282,0.002832,6451.1,0.085,0.7156,0.693,-0.1089,0.045164
2M00503421-7303142,4,5499,12.642572,-73.053947,145.991,0,133.132996,0.008092,0.557249,0.016968,512,3776.235,74.095,33554944,0.0011,0.058,0,2.573416,4.815745,65536,,0,-0.833342,0.0141581,0,-0.037717,0.01234,5.79135,"Mg_b ",0,0,-0.20877,0.010688,0,-0.23855,0.020543,0,0.39997,0.021117,0,-0.054654,0.012447,512,,,0,-0.040972,0.019826,0,-0.534801,0.031347,0,-0.135301,0.016573,0,0.199737,0.060587,0,-0.098464,0.061409,512,,,0,0.113588,0.025753,512,,,512,,,0,-0.193767,0.047231,0,0.125918,0.053333,512,,,0,-0.823032,0.017118,0,-0.167948,0.042301,0,-0.149128,0.028693,512,,,131584,,,4685946935055204480,0.523,-1.403,303.0199232834019,-44.074157248366504,12.64255704329,-73.05393412522,4.773E-4,4.232E-4,109.79,4685946935055204480,12.64256604673,0.0214,-73.05394014802,0.0213,0.0017,0.0223,0.0776,1.478,0.59,0.029,-1.355,0.027,330,-0.8192,308.55,0.0,0.0,31,,,25,0.967,false,15122.6,50.1638,15.238297,3565.55,59.1746,16.458227,17155.3,14.161902,1.37,2.296325,,,0,,,,,,,0.004535,0.018234,0.00932,15.238297,0.004535,15122.6,-0.007,0.4714,0.4298,-0.0765,0.048934
2M00484309-7308124,4,5523,12.179568,-73.136787,68.1552,4,114.696999,0.035389,0.174366,0.06844,512,4446.026,107.673,33554432,1.3637,0.0628,0,2.496089,4.640461,65536,,0,-0.769972,0.0151219,0,-0.087752,0.014667,1.47211,GKg_b,0,0,-0.23527,0.025986,0,-0.10176,0.043933,0,0.25803,0.037364,0,-0.047948,0.027179,0,0.052446,0.096204,0,-0.036823,0.024358,0,-0.442881,0.038886,0,-0.07282,0.02195,0,0.346607,0.12647,0,0.461484,0.088095,0,-0.15292,0.088953,0,0.095376,0.038662,0,-0.258749,0.044088,0,-0.085235,0.117426,0,0.158513,0.114122,0,0.183088,0.090482,0,-0.099886,0.045778,0,-0.775552,0.016668,0,-1.254738,0.092415,0,-0.169428,0.035586,0,0.438267,0.090051,0,-0.142215,0.097993,4685947759689708800,0.534,-1.219,303.20606015728356,-43.990017866300995,12.1796483925,-73.13680894626,5.394E-4,4.785E-4,113.11,4685947759689708800,12.17965807816,0.0255,-73.1368141841,0.0241,-0.0026,0.0261,-0.1007,1.337,0.632,0.033,-1.179,0.031,382,-1.2795,353.07,0.0,0.0,31,,,27,0.953,false,9063.31,3.19398,15.794149,3078.69,12.174,16.617626,8640.77,14.906514,1.293,1.711112,,,0,,,,,498167055,,0.002782,0.00512,0.003983,15.794149,0.002782,9063.31,-0.003,0.5304,0.4884,-0.0863,0.115284
2M00485578-7307331,8,5499,12.232456,-73.125877,76.7623,0,154.880997,0.046462,2.21985,0.133434,0,4674.15,113.345,33554432,1.7095,0.0669,0,2.043949,4.677753,65536,,0,-0.783652,0.0147202,0,0.024236,0.014815,1.94209,GKg_c,0,0,-0.1217,0.030726,0,-0.31259,0.048338,0,0.20417,0.042199,0,0.104875,0.031941,0,0.482836,0.10149,0,0.006121,0.02385,0,-0.521692,0.036991,0,-0.061466,0.021963,0,0.299177,0.140043,0,0.308394,0.086972,0,-0.21983,0.086773,0,-0.006709,0.039688,0,-0.122559,0.047175,0,-0.793155,0.11939,0,0.395513,0.12618,0,-0.293122,0.093143,0,-0.207616,0.046083,0,-0.773742,0.016002,0,-0.194048,0.102232,0,-0.204228,0.035014,0,0.179577,0.09499,131072,,,4685949237157966464,0.661,-1.105,303.18494302987085,-44.00114331519893,12.23249544533,-73.12590310871,5.781E-4,5.257E-4,101.85,4685949237157966464,12.23250427725,0.028,-73.12590856697,0.0262,0.0944,0.0288,3.2831,1.357,0.577,0.035,-1.228,0.033,389,4.7238,550.84,0.153,3.146,31,,,28,1.174,false,9162.29,3.81958,15.782356,3743.01,25.6121,16.405489,8188.32,14.964909,1.302,1.44058,,,0,,,,,,,0.002792,0.007936,0.004365,15.782356,0.002792,9162.29,0.039,0.5759,0.528,-0.0382,0.102632
2M00484662-7304324,4,5499,12.194283,-73.075691,65.9793,4,123.461998,0.043668,0.172694,0.084581,512,4580.2,111.39,33554432,1.6981,0.0628,0,2.199379,4.349811,65536,,0,-0.659422,0.0143979,0,-1.29E-4,0.01402,1.56531,GKg_c,0,0,-0.089175,0.026503,0,-0.10896,0.043869,0,0.19969,0.037229,0,0.014058,0.028525,0,-0.030494,0.093703,0,-0.056262,0.023281,0,-0.433031,0.038407,0,-0.005329,0.021376,0,-0.218783,0.129429,0,0.102404,0.082415,0,-0.30908,0.08416,0,0.102089,0.036117,0,-0.037702,0.043255,0,0.122225,0.119531,0,0.549633,0.116754,0,-0.050642,0.087182,0,-0.210096,0.042577,0,-0.666292,0.01573,0,0.157832,0.093407,0,-0.117588,0.033262,0,0.138797,0.087466,131072,,,4685950336670861056,0.482,-0.995,303.20134847496166,-44.05116954030689,12.19425828315,-73.07570047148,6.445E-4,5.272E-4,98.21,4685950336670861056,12.19426781004,0.0305,-73.07570560448,0.0262,0.0359,0.0294,1.22,1.313,0.624,0.039,-1.155,0.033,365,0.0868,374.65,0.0,0.0,31,,,26,1.002,false,7778.74,2.91398,15.960094,2790.48,5.87016,16.724346,7187.34,15.106475,1.283,1.617871,,,0,,,,,498269643,,0.002785,0.003606,0.004023,15.960094,0.002785,7778.74,-0.002,0.6423,0.5298,-0.0571,0.04282
